,WardCode,Ward,Region,Latitude,Longitude,Population,Index of Multiple Deprivation,Average Income,Remain%,Leave%,Leave?,Deficit
274,E05000737,Waterhead,North West,53.546102000000005,-2.09202,49.67916666666667,7764.957377049181,32492.45901639344,34.67923754867801,65.320762451322,1,30.641524902643987
275,E05000738,Werneth,North West,53.537987,-2.12067,59.54854368932039,2815.7914285714287,32064.85714285714,56.50785854616896,43.49214145383104,0,13.015717092337923
276,E05000739,Balderstone and Kirkholt,North West,53.606345999999995,-2.1483849999999998,49.22274881516588,6680.23448275862,32563.44827586207,34.97187576424554,65.02812423575446,1,30.056248471508923
277,E05000740,Bamford,North West,53.606573,-2.213676,45.0,16313.836575875486,42745.91439688716,46.71039554760485,53.28960445239515,1,6.579208904790306
278,E05000741,Castleton,North West,53.568153,-2.1713240000000003,44.76651982378855,7397.182634730539,34758.08383233533,35.57528811638012,64.42471188361988,1,28.849423767239756
279,E05000742,Central Rochdale,North West,53.620318999999995,-2.159698,48.45175438596491,1623.8682170542636,29575.45219638243,53.44910757356488,46.55089242643512,0,6.898215147129761
280,E05000743,East Middleton,North West,53.547284999999995,-2.1972560000000003,51.198019801980195,9863.616379310344,36812.06896551724,36.20877129394708,63.79122870605292,1,27.58245741210584
281,E05000744,Healey,North West,53.628809999999994,-2.154801,44.48101265822785,13400.089171974523,39376.75159235669,40.106951871657756,59.893048128342244,1,19.786096256684488
282,E05000745,Hopwood Hall,North West,53.559303,-2.192529,45.273858921161825,10595.297368421052,36589.73684210526,35.93166043780032,64.06833956219968,1,28.136679124399365
283,E05000746,Kingsway,North West,53.60716800000001,-2.146561,53.60888888888889,2991.182572614108,32424.896265560164,49.60502329349808,50.39497670650192,1,0.7899534130038433
284,E05000747,Littleborough Lakeside,North West,53.67552,-2.0820689999999997,28.894736842105264,13319.51536643026,40428.13238770686,39.06810035842294,60.93189964157706,1,21.863799283154123
285,E05000748,Milkstone and Deeplish,North West,53.608692000000005,-2.149861,43.32954545454545,862.6455026455027,28845.943562610228,59.307359307359306,40.692640692640694,0,18.614718614718612
286,E05000749,Milnrow and Newhey,North West,53.603559,-2.086871,40.51190476190476,15241.964169381108,40003.58306188925,37.03246294989414,62.96753705010586,1,25.93507410021172
287,E05000750,Norden,North West,53.61549599999999,-2.268275,38.50588235294118,21920.03426791277,46295.63862928349,43.665861235761135,56.334138764238865,1,12.66827752847773
288,E05000751,North Heywood,North West,53.603776,-2.238324,31.31055900621118,5075.715008431704,32972.17537942664,35.86652314316469,64.1334768568353,1,28.26695371367061
289,E05000752,North Middleton,North West,53.547887,-2.198785,48.74178403755869,6287.433333333333,33603.7037037037,32.53775871713593,67.46224128286407,1,34.92448256572814
290,E05000753,Smallbridge and Firgrove,North West,53.634193,-2.133346,49.87931034482759,3527.8830188679244,32636.98113207547,38.33975181857082,61.66024818142918,1,23.320496362858364
291,E05000754,South Middleton,North West,53.53958299999999,-2.192077,42.83555555555556,15675.927203065134,37990.03831417624,42.84786491313525,57.15213508686475,1,14.304270173729506
292,E05000755,Spotland and Falinge,North West,53.619193,-2.172784,54.127450980392155,7485.5684210526315,35087.36842105263,40.29405920921916,59.70594079078084,1,19.411881581561687
293,E05000756,Wardle and West Littleborough,North West,53.638436999999996,-2.132316,35.66415094339623,17351.234375,41823.75,38.8093443858327,61.1906556141673,1,22.381311228334596
294,E05000757,West Heywood,North West,53.59078,-2.267363,45.01204819277108,5766.431547619048,33451.78571428572,33.594702909914616,66.40529709008538,1,32.81059418017077
295,E05000758,West Middleton,North West,53.554232999999996,-2.1984529999999998,39.901023890784984,3568.4183266932273,30785.059760956174,32.159757713420404,67.8402422865796,1,35.68048457315919
296,E05000779,Bramhall North,North West,53.364472,-2.160392,45.46735395189003,28441.56639566396,51002.439024390245,59.515977443609025,40.484022556390975,0,19.03195488721805
297,E05000780,Bramhall South and Woodford,North West,53.356375,-2.165514,45.99616858237548,31589.61474036851,52101.34003350084,62.10183397683398,37.89816602316602,0,24.20366795366796
298,E05000781,Bredbury and Woodley,North West,53.433248999999996,-2.085077,53.44357976653696,14771.884403669725,39058.53211009174,40.45319943350071,59.54680056649929,1,19.093601132998586
299,E05000782,Bredbury Green and Romiley,North West,53.417021999999996,-2.100151,43.918238993710695,14883.23116883117,38391.42857142857,45.71498530852106,54.28501469147894,1,8.570029382957884
300,E05000783,Brinnington and Central,North West,53.407561,-2.161562,43.37388724035608,1364.7665066026411,33375.69027611044,37.267610438342146,62.732389561657854,1,25.464779123315708
301,E05000784,Cheadle and Gatley,North West,53.387868000000005,-2.24534,45.09815950920245,18846.479843953184,44268.010403120934,60.707467714766985,39.292532285233015,0,21.41493542953397
302,E05000785,Cheadle Hulme North,North West,53.393449,-2.186109,53.22821576763486,19320.454285714284,45141.142857142855,53.18259051104431,46.81740948895569,0,6.3651810220886205
303,E05000786,Cheadle Hulme South,North West,53.373734,-2.209997,48.15107913669065,27118.25621414914,50134.034416826005,58.69050438077196,41.30949561922804,0,17.381008761543924
304,E05000787,Davenport and Cale Green,North West,53.398628,-2.153361,59.24015748031496,7780.846820809248,38702.02312138728,49.36314746674215,50.63685253325785,1,1.2737050665157028
305,E05000788,Edgeley and Cheadle Heath,North West,53.406853000000005,-2.171816,53.149253731343286,9183.380952380952,40090.95238095238,50.138427464008856,49.861572535991144,0,0.2768549280177126
306,E05000789,Hazel Grove,North West,53.379785999999996,-2.124732,49.371929824561406,19068.42799188641,41669.37119675456,49.026168000955906,50.973831999044094,1,1.9476639980881885
307,E05000790,Heald Green,North West,53.367239,-2.212941,56.681614349775785,20678.675675675677,44271.62162162162,52.04436130411545,47.95563869588455,0,4.088722608230896
308,E05000791,Heatons North,North West,53.43399399999999,-2.181952,49.28,19760.13858695652,49700.815217391304,67.95117280995692,32.048827190043085,0,35.90234561991383
309,E05000792,Heatons South,North West,53.416090000000004,-2.213696,53.92664092664093,21033.250980392157,45985.098039215685,65.29550827423168,34.70449172576832,0,30.591016548463358
310,E05000793,Manor,North West,53.407623,-2.1488810000000003,56.78512396694215,11593.14794520548,38182.46575342466,42.028985507246375,57.971014492753625,1,15.94202898550725
311,E05000794,Marple North,North West,53.393333,-2.018006,40.86486486486486,24726.20199501247,49307.98004987531,60.087987290724676,39.912012709275324,0,20.175974581449353
312,E05000795,Marple South and High Lane,North West,53.362549,-2.061329,38.39403973509934,18465.227016885554,44075.98499061914,49.536440896214266,50.463559103785734,1,0.9271182075714677
313,E05000796,Offerton,North West,53.396058,-2.121666,55.40416666666667,14461.812925170068,39885.034013605444,41.0645375914837,58.9354624085163,1,17.870924817032602
314,E05000797,Reddish North,North West,53.444837,-2.173174,57.19291338582677,8702.17302052786,37182.697947214074,40.38212900445338,59.61787099554662,1,19.235741991093235
315,E05000798,Reddish South,North West,53.417641,-2.1656020000000002,50.80827067669173,10270.117647058823,41217.135549872124,48.889802631578945,51.110197368421055,1,2.2203947368421098
316,E05000799,Stepping Hill,North West,53.394797,-2.1330009999999997,51.66942148760331,21650.322314049587,44877.41046831956,53.820598006644516,46.179401993355484,0,7.641196013289033
317,E05000800,Ashton Hurst,North West,53.502427000000004,-2.06622,50.838427947598255,9154.75968992248,36397.67441860465,38.86367456715414,61.13632543284586,1,22.272650865691716
318,E05000801,Ashton St Michael's,North West,53.484228,-2.077102,41.420494699646646,6964.209039548023,36532.20338983051,41.868716735659376,58.131283264340624,1,16.262566528681248
319,E05000802,Ashton Waterloo,North West,53.498004,-2.123783,50.391891891891895,8440.665505226481,33318.81533101045,38.56278904304518,61.43721095695482,1,22.874421913909643
320,E05000803,Audenshaw,North West,53.462506000000005,-2.1172779999999998,45.57142857142857,12326.437888198758,37643.78881987578,39.35533384497314,60.64466615502686,1,21.289332310053723
321,E05000804,Denton North East,North West,53.452608,-2.109887,40.51459854014598,7579.243986254295,35292.26804123711,34.899328859060404,65.1006711409396,1,30.201342281879192
322,E05000805,Denton South,North West,53.443123,-2.101371,35.27215189873418,6937.071428571428,32469.686411149825,32.25383751403969,67.74616248596031,1,35.492324971920624
323,E05000806,Denton West,North West,53.451406000000006,-2.116073,47.02834008097166,15575.466237942122,38382.31511254019,38.57442348008386,61.42557651991614,1,22.851153039832283
324,E05000807,Droylsden East,North West,53.48014499999999,-2.167081,38.52013422818792,8047.686303387334,35663.9175257732,35.34048976853405,64.65951023146594,1,29.319020462931896
325,E05000808,Droylsden West,North West,53.487901,-2.167293,47.57676348547718,9553.894514767933,35942.40506329114,33.55437665782493,66.44562334217507,1,32.891246684350136
326,E05000809,Dukinfield,North West,53.478692,-2.08886,45.832116788321166,8251.21164021164,36628.57142857143,35.376234252638746,64.62376574736125,1,29.2475314947225
327,E05000810,Dukinfield Stalybridge,North West,53.48300699999999,-2.059288,49.22119815668203,11240.267806267806,40521.93732193732,36.16594178655068,63.83405821344932,1,27.668116426898635
328,E05000811,Hyde Godley,North West,53.451877,-2.0787,40.37722419928826,4523.25935828877,33158.28877005348,40.22167950403907,59.77832049596093,1,19.556640991921853
329,E05000812,Hyde Newton,North West,53.455887,-2.074761,54.5609756097561,7497.26050420168,35411.204481792716,35.53794574824749,64.46205425175252,1,28.924108503505032
330,E05000813,Hyde Werneth,North West,53.450492000000004,-2.079766,45.86,11896.604863221884,37335.56231003039,46.323648758318456,53.676351241681544,1,7.352702483363089
331,E05000814,Longdendale,North West,53.46151999999999,-1.986029,35.854092526690394,8537.891737891738,35303.418803418805,41.60458452722063,58.39541547277937,1,16.79083094555874
332,E05000815,Mossley,North West,53.51378199999999,-2.0409490000000003,32.30882352941177,14121.225490196079,41891.91176470588,46.46906381600259,53.53093618399741,1,7.061872367994823
333,E05000816,St Peter's,North West,53.470654,-2.112118,32.627604166666664,1662.4125,28181.785714285714,44.87419421917239,55.12580578082761,1,10.251611561655224
334,E05000817,Stalybridge North,North West,53.50709499999999,-2.036282,44.97517730496454,9274.059322033898,36543.502824858755,36.247086247086244,63.752913752913756,1,27.50582750582751
335,E05000818,Stalybridge South,North West,53.466761,-2.046868,52.12264150943396,16725.112359550563,39283.520599250936,43.32220367278798,56.67779632721202,1,13.355592654424044
336,E05000954,Bebington,North West,53.364715000000004,-3.018829,39.73791348600509,18336.20907079646,43349.66814159292,52.95975666822648,47.04024333177352,0,5.919513336452965
337,E05000955,Bidston and St James,North West,53.399432,-3.050776,39.0757180156658,1477.87260034904,30848.778359511343,43.787575150300604,56.212424849699396,1,12.424849699398791
338,E05000956,Birkenhead and Tranmere,North West,53.396972,-3.011914,39.45088161209068,601.2945611200862,27699.35379644588,46.478873239436616,53.521126760563384,1,7.042253521126767
339,E05000957,Bromborough,North West,53.361945,-2.99765,37.392405063291136,9866.490720118782,37217.29769858946,49.39207896954376,50.60792103045624,1,1.215842060912479
340,E05000958,Clatterbridge,North West,53.332976,-3.0706900000000004,36.41309823677582,23972.688147295743,48012.54315304948,49.79915069436474,50.20084930563526,1,0.4016986112705183
341,E05000959,Claughton,North West,53.398104000000004,-3.053586,45.489489489489486,9892.688567674113,38181.60315374507,48.88468809073724,51.11531190926276,1,2.2306238185255154
342,E05000960,Eastham,North West,53.312431000000004,-2.9641189999999997,46.97315436241611,17681.63924963925,40854.256854256855,54.29017160686428,45.70982839313572,0,8.580343213728554
343,E05000961,"Greasby, Frankby and Irby",North West,53.379056000000006,-3.098456,43.875,22662.404761904763,43564.642857142855,49.17520619845039,50.82479380154961,1,1.6495876030992207
344,E05000962,Heswall,North West,53.329738,-3.0988849999999997,29.975280898876406,28462.227564102563,49399.35897435898,61.0252039449653,38.9747960550347,0,22.050407889930597
345,E05000963,Hoylake and Meols,North West,53.390338,-3.179391,33.1044776119403,22343.89308681672,44337.45980707395,51.630576571875814,48.369423428124186,0,3.2611531437516277
346,E05000964,Leasowe and Moreton East,North West,53.411864,-3.080931,48.185667752442995,7726.564356435643,35767.892503536066,49.32063492063492,50.67936507936508,1,1.358730158730154
347,E05000965,Liscard,North West,53.421526,-3.043707,40.53034300791557,6324.969721767594,36220.37643207856,50.27603513174404,49.72396486825596,0,0.5520702634880763
348,E05000966,Moreton West and Saughall Massie,North West,53.40043299999999,-3.111956,43.82371794871795,12133.729974160207,38978.29457364341,54.92640233390797,45.07359766609203,0,9.852804667815946
349,E05000967,New Brighton,North West,53.436698,-3.048926,44.66566265060241,7668.383374689826,37024.81389578164,46.181592039801,53.818407960199,1,7.636815920398007
350,E05000968,Oxton,North West,53.384372,-3.036603,42.38461538461539,14911.603947368421,38932.76315789474,54.3203823998039,45.6796176001961,0,8.640764799607794
351,E05000969,Pensby and Thingwall,North West,53.36320799999999,-3.077791,41.664556962025316,19374.273115220483,43222.6173541963,54.23710087283173,45.76289912716827,0,8.474201745663464
352,E05000970,Prenton,North West,53.365697,-3.065921,49.36551724137931,14091.249696969697,41140.969696969696,43.89067524115756,56.10932475884244,1,12.21864951768488
353,E05000971,Rock Ferry,North West,53.379580000000004,-3.0137259999999997,49.64041095890411,2236.524765729585,31186.61311914324,50.232616622658114,49.767383377341886,0,0.46523324531622734
354,E05000972,Seacombe,North West,53.415698,-3.023252,43.901685393258425,1437.551656920078,30314.619883040934,44.04278364473328,55.95721635526672,1,11.914432710533447
355,E05000973,Upton,North West,53.384882,-3.097373,46.46531791907515,9899.850632911392,35683.417721518985,61.49150107732822,38.50849892267178,0,22.983002154656447
356,E05000974,Wallasey,North West,53.419574,-3.056088,43.469565217391306,19224.246192893403,42027.66497461929,55.527826303968055,44.472173696031945,0,11.05565260793611
357,E05000975,West Kirby and Thurstaston,North West,53.368294999999996,-3.18323,33.26165803108808,24050.896,48036.45714285714,60.21356261267508,39.78643738732492,0,20.427125225350153
358,E05001135,Beacon and Bents,North East,54.997783,-1.432579,40.36123348017621,3600.99852724595,28162.739322533136,40.65860215053763,59.34139784946237,1,18.682795698924735
359,E05001136,Bede,North East,54.970558,-1.46697,51.171052631578945,3491.71615720524,28089.51965065502,32.14712204442321,67.85287795557679,1,35.705755911153574
360,E05001137,Biddick and All Saints,North East,54.975715,-1.436984,54.00632911392405,3096.0515463917527,29418.0412371134,34.11279229711142,65.88720770288859,1,31.77441540577717
361,E05001138,Boldon Colliery,North East,54.955082999999995,-1.469064,45.92079207920792,14163.928870292886,37406.69456066946,39.56210708866247,60.43789291133753,1,20.875785822675056
362,E05001139,Cleadon and East Boldon,North East,54.96329,-1.389147,39.21495327102804,29437.345864661653,46115.03759398496,49.705593719332676,50.294406280667324,1,0.5888125613346489
363,E05001140,Cleadon Park,North East,54.964702,-1.4111479999999998,51.12686567164179,8523.411428571428,34657.142857142855,35.85985802610488,64.14014197389513,1,28.280283947790245
364,E05001141,Fellgate and Hedworth,North East,54.953291,-1.5025629999999999,37.21844660194175,11580.17256637168,33754.86725663717,33.42782896291047,66.57217103708953,1,33.144342074179065
365,E05001142,Harton,North East,54.97642,-1.4204290000000002,47.09239130434783,12804.948717948719,33846.153846153844,35.892734357093744,64.10726564290626,1,28.214531285812512
366,E05001143,Hebburn North,North East,54.973912,-1.519401,50.02298850574713,9091.619047619048,33711.11111111111,39.79678238780694,60.20321761219306,1,20.406435224386115
367,E05001144,Hebburn South,North East,54.964837,-1.526972,41.55978260869565,10908.70168067227,31568.067226890755,38.01762114537445,61.98237885462555,1,23.964757709251103
368,E05001145,Horsley Hill,North East,54.990775,-1.413892,56.705128205128204,13209.269005847953,33647.95321637427,41.45597210113339,58.54402789886661,1,17.08805579773322
369,E05001146,Monkton,North East,54.974484999999994,-1.5075370000000001,50.192546583850934,8286.616822429907,31688.317757009347,36.607848301290495,63.392151698709505,1,26.78430339741901
370,E05001147,Primrose,North East,54.981120999999995,-1.48694,39.014084507042256,3569.1425389755013,30900.668151447662,34.30009587727709,65.69990412272291,1,31.399808245445826
371,E05001148,Simonside and Rekendyke,North East,54.991806000000004,-1.44201,44.43814432989691,2539.4471299093657,26659.818731117826,38.49214659685864,61.50785340314136,1,23.015706806282722
372,E05001149,Westoe,North East,54.987232999999996,-1.424883,45.273743016759774,15310.547085201793,34079.82062780269,39.10117760153809,60.89882239846191,1,21.79764479692382
373,E05001150,West Park,North East,54.980022,-1.420299,51.89261744966443,13427.899441340782,33794.41340782123,41.422500559159026,58.577499440840974,1,17.154998881681948
374,E05001151,Whitburn and Marsden,North East,54.976155000000006,-1.381359,44.9079754601227,14700.555555555555,34132.82828282828,38.28584350972411,61.71415649027589,1,23.42831298055178
375,E05001152,Whiteleas,North East,54.969393999999994,-1.4380870000000001,57.00675675675676,7806.9177215189875,30320.886075949365,34.17319500317595,65.82680499682405,1,31.653609993648104
376,E05001153,Barnes,North East,54.896349,-1.3996709999999999,51.39366515837104,15004.228682170542,34981.395348837206,42.1898355754858,57.8101644245142,1,15.620328849028397
377,E05001154,Castle,North East,54.917612,-1.439417,45.04,5895.739549839228,28627.65273311897,33.53953218635221,66.46046781364778,1,32.92093562729557
378,E05001155,Copt Hill,North East,54.847232999999996,-1.472331,43.73517786561265,9982.906976744185,34633.43023255814,41.37931034482759,58.62068965517241,1,17.241379310344826
379,E05001156,Doxford,North East,54.87038100000001,-1.3877469999999998,45.26635514018692,16424.30909090909,35780.30303030303,38.17594834543987,61.82405165456013,1,23.64810330912026
380,E05001157,Fulwell,North East,54.933365,-1.390911,45.17213114754098,25175.010869565216,40613.04347826087,41.95087471284679,58.04912528715321,1,16.09825057430642
381,E05001158,Hendon,North East,54.908542000000004,-1.379728,43.43617021276596,2363.931445603577,27028.912071535022,39.75343573160873,60.24656426839127,1,20.493128536782535
382,E05001159,Hetton,North East,54.833481000000006,-1.490507,38.32167832167832,7332.054545454545,30741.81818181818,37.44765702891326,62.55234297108674,1,25.104685942173475
383,E05001160,Houghton,North East,54.843221,-1.471234,44.2578125,9666.946666666667,34262.28571428572,34.80126889345027,65.19873110654973,1,30.39746221309946
384,E05001161,Millfield,North East,54.905928,-1.3819190000000001,49.171052631578945,6504.336099585063,28890.041493775934,43.70840427178455,56.29159572821545,1,12.583191456430896
385,E05001162,Pallion,North East,54.899173,-1.426138,46.55399061032864,5127.11038961039,29038.636363636364,35.024003339595076,64.97599666040493,1,29.951993320809855
386,E05001163,Redhill,North East,54.929221999999996,-1.443266,41.909774436090224,2881.8253424657532,27245.205479452055,35.36214242239805,64.63785757760195,1,29.275715155203898
387,E05001164,Ryhope,North East,54.871455000000005,-1.370995,45.22127659574468,9952.403076923078,34265.53846153846,36.84007707129094,63.15992292870906,1,26.319845857418116
388,E05001165,St Anne's,North East,54.907414,-1.445751,48.59071729957806,5866.554455445545,29947.194719471947,37.28882556482801,62.71117443517199,1,25.42234887034398
389,E05001166,St Chad's,North East,54.880295,-1.424848,48.70618556701031,12130.678260869565,33478.260869565216,37.922077922077925,62.077922077922075,1,24.15584415584415
390,E05001167,St Michael's,North East,54.885431999999994,-1.373334,38.37792642140468,14043.081967213115,35901.87353629977,42.69389284376171,57.30610715623829,1,14.612214312476581
391,E05001168,St Peter's,North East,54.913328,-1.3807,46.41702127659575,14467.05459770115,33350.0,40.6449262160685,59.3550737839315,1,18.710147567863004
392,E05001169,Sandhill,North East,54.877469999999995,-1.43374,47.223175965665234,5581.792,27921.6,32.55908720456398,67.44091279543602,1,34.88182559087204
393,E05001170,Shiney Row,North East,54.862301,-1.497155,44.49647887323944,12459.221556886228,36835.32934131737,38.88789237668161,61.11210762331839,1,22.224215246636774
394,E05001171,Silksworth,North East,54.884111,-1.385715,49.12844036697248,10320.389105058366,31574.31906614786,38.76794812413154,61.23205187586846,1,22.464103751736914
395,E05001172,Southwick,North East,54.918392000000004,-1.419921,39.42124542124542,4569.439393939394,28017.272727272728,35.93152064451158,64.06847935548842,1,28.13695871097684
396,E05001173,Washington Central,North East,54.896409,-1.534357,51.25,14783.87868852459,35857.70491803279,39.19885550786838,60.80114449213162,1,21.60228898426324
397,E05001174,Washington East,North East,54.879452,-1.500666,52.57692307692308,17406.35197368421,39634.21052631579,40.52871467639015,59.47128532360985,1,18.942570647219696
398,E05001175,Washington North,North East,54.9291,-1.480673,44.06896551724138,6986.234972677596,31852.45901639344,36.864237084501404,63.135762915498596,1,26.27152583099719
399,E05001176,Washington South,North East,54.904887,-1.561972,67.22666666666667,18248.295238095237,39119.04761904762,41.991279069767444,58.008720930232556,1,16.017441860465112
400,E05001177,Washington West,North East,54.908246,-1.556801,41.04593639575972,14035.298724954462,35298.907103825135,38.66473674687896,61.33526325312104,1,22.670526506242084
401,E05001236,Amblecote,West Midlands,52.473741000000004,-2.121957,53.366533864541836,19565.783216783217,40985.31468531468,32.43502215834231,67.56497784165768,1,35.129955683315366
402,E05001237,Belle Vale,West Midlands,52.463822,-2.0476240000000003,55.583673469387755,14612.109422492402,40012.462006079026,35.480978608940696,64.51902139105931,1,29.038042782118616
403,E05001238,Brierley Hill,West Midlands,52.489864000000004,-2.108939,49.45070422535211,5593.371335504886,32898.04560260586,28.20003058571647,71.79996941428352,1,43.599938828567055
404,E05001239,Brockmoor and Pensnett,West Midlands,52.496441000000004,-2.112859,54.740425531914894,12932.180929095355,35895.11002444988,22.573873728403036,77.42612627159697,1,54.852252543193934
405,E05001240,Castle and Priory,West Midlands,52.512480000000004,-2.086475,53.50902527075812,7674.124338624339,34654.497354497355,28.228782287822877,71.77121771217712,1,43.54243542435424
406,E05001241,Coseley East,West Midlands,52.533826,-2.085638,57.08108108108108,9477.871794871795,33668.131868131866,23.25133372851215,76.74866627148785,1,53.4973325429757
407,E05001242,Cradley and Wollescote,West Midlands,52.459355,-2.079114,56.25,11107.63870967742,36202.25806451613,30.2472770091257,69.7527229908743,1,39.50544598174861
408,E05001243,Gornal,West Midlands,52.52106800000001,-2.117623,45.65384615384615,16716.295597484277,35694.339622641506,24.3704811767639,75.6295188232361,1,51.259037646472194
409,E05001244,Halesowen North,West Midlands,52.46890500000001,-2.045825,53.43668122270742,11083.072655217966,39082.82694848085,34.71618780658724,65.28381219341276,1,30.567624386825514
410,E05001245,Halesowen South,West Midlands,52.448716000000005,-2.028038,45.69288389513109,23480.36612021858,42281.420765027324,40.839019459186254,59.160980540813746,1,18.321961081627492
411,E05001246,Hayley Green and Cradley South,West Midlands,52.436524,-2.062119,51.797356828193834,21361.868525896414,44396.01593625498,37.81524122807018,62.18475877192982,1,24.369517543859644
412,E05001247,Kingswinford North and Wall Heath,West Midlands,52.503246,-2.189968,43.34827586206897,23548.442885771543,43066.332665330665,33.924205378973106,66.0757946210269,1,32.151589242053795
413,E05001248,Kingswinford South,West Midlands,52.499202000000004,-2.15884,50.77911646586345,22432.440397350994,41673.84105960265,34.52704371449741,65.47295628550259,1,30.94591257100518
414,E05001249,Lye and Stourbridge North,West Midlands,52.458387,-2.120635,49.168627450980395,9425.009345794393,36614.95327102804,33.63574118452585,66.36425881547416,1,32.72851763094831
415,E05001250,"Netherton, Woodside and St Andrews",West Midlands,52.486647999999995,-2.0661009999999997,55.01498127340824,5616.21247113164,32039.03002309469,25.408861135890575,74.59113886410942,1,49.18227772821885
416,E05001251,Norton,West Midlands,52.441466000000005,-2.170557,47.01606425702811,24057.46688741722,45188.079470198674,43.959688735808136,56.040311264191864,1,12.080622528383728
417,E05001252,Pedmore and Stourbridge East,West Midlands,52.451981,-2.134316,47.175097276264594,23481.242753623188,44254.710144927536,43.84693618103229,56.15306381896771,1,12.306127637935418
418,E05001253,Quarry Bank and Dudley Wood,West Midlands,52.476401,-2.080932,59.517391304347825,10006.32028469751,35394.306049822066,23.33903621328771,76.66096378671229,1,53.321927573424574
419,E05001254,St James's,West Midlands,52.511888,-2.088439,52.694117647058825,4085.281507656066,31488.339222614843,31.322609472743522,68.67739052725648,1,37.354781054512955
420,E05001255,St Thomas's,West Midlands,52.507862,-2.0868830000000003,48.68227424749164,4199.384057971014,32194.202898550724,35.06871463217462,64.93128536782538,1,29.862570735650763
421,E05001256,Sedgley,West Midlands,52.542917,-2.1119689999999998,44.67910447761194,18796.29073482428,39407.987220447285,30.178857447944473,69.82114255205552,1,39.642285104111046
422,E05001257,Upper Gornal and Woodsetton,West Midlands,52.529568999999995,-2.102242,49.81578947368421,11649.168965517241,35611.379310344826,23.77106252611057,76.22893747388943,1,52.45787494777886
423,E05001258,Wollaston and Stourbridge Town,West Midlands,52.456588,-2.145441,47.94927536231884,11809.151982378855,38989.64757709251,44.11690918213748,55.88309081786252,1,11.766181635725033
424,E05001259,Wordsley,West Midlands,52.48556899999999,-2.140427,50.91129032258065,21253.162454873647,39410.46931407942,30.22503879979307,69.77496120020693,1,39.54992240041386
425,E05001284,Bickenhill,West Midlands,52.452512,-1.7307540000000001,41.40133779264214,16874.99550561798,43961.79775280899,38.20767743717205,61.79232256282795,1,23.584645125655896
426,E05001285,Blythe,West Midlands,52.384122999999995,-1.836138,45.820689655172416,29311.20618556701,58568.55670103093,50.39797852179406,49.60202147820594,0,0.7959570435881176
427,E05001286,Castle Bromwich,West Midlands,52.502478,-1.7715130000000001,58.544502617801044,21083.256756756757,42170.27027027027,34.07037885937711,65.9296211406229,1,31.85924228124579
428,E05001287,Chelmsley Wood,West Midlands,52.479122,-1.740979,59.155660377358494,2442.2150259067357,30908.290155440416,27.63225475089882,72.36774524910118,1,44.73549049820235
429,E05001288,Dorridge and Hockley Heath,West Midlands,52.377263,-1.7443509999999998,39.29757785467128,30623.3488372093,57739.82558139535,54.69168900804289,45.30831099195711,0,9.383378016085786
430,E05001289,Elmdon,West Midlands,52.45105699999999,-1.782182,53.070484581497794,19851.99609375,43600.78125,39.599133261105095,60.400866738894905,1,20.80173347778981
431,E05001290,Kingshurst and Fordbridge,West Midlands,52.494682,-1.7442900000000001,58.09132420091324,4388.980620155039,33058.13953488372,27.968596663395484,72.03140333660451,1,44.062806673209025
432,E05001291,Knowle,West Midlands,52.404818,-1.7530700000000001,44.53711790393013,25530.894736842107,53094.90131578947,50.27464585140214,49.72535414859786,0,0.5492917028042825
433,E05001292,Lyndon,West Midlands,52.456734999999995,-1.8006669999999998,61.516129032258064,15901.631578947368,42768.01619433198,38.818897637795274,61.181102362204726,1,22.36220472440945
434,E05001293,Meriden,West Midlands,52.401313,-1.6797529999999998,41.09756097560975,26077.056547619046,54125.59523809524,48.00662336008152,51.99337663991848,1,3.986753279836961
435,E05001294,Olton,West Midlands,52.44463199999999,-1.809549,55.24454148471616,23696.098540145984,47598.90510948905,49.90288568257492,50.09711431742508,1,0.1942286348501625
436,E05001295,St Alphege,West Midlands,52.416641,-1.801421,48.93846153846154,28044.679374389052,58261.77908113392,56.89269746646796,43.10730253353204,0,13.785394932935915
437,E05001296,Shirley East,West Midlands,52.41194,-1.826487,59.61538461538461,24500.65,47363.63636363636,48.64438387605795,51.35561612394205,1,2.711232247884098
438,E05001297,Shirley South,West Midlands,52.403915999999995,-1.8275099999999997,53.7292576419214,23213.021538461537,47248.0,44.82114255205553,55.17885744794447,1,10.357714895888947
439,E05001298,Shirley West,West Midlands,52.406846,-1.8688490000000002,55.354838709677416,16907.146341463416,45533.170731707316,42.783300198807154,57.216699801192846,1,14.433399602385691
440,E05001299,Silhill,West Midlands,52.41667,-1.781793,53.482300884955755,23680.256055363323,50139.100346020765,51.67940031713997,48.32059968286003,0,3.3588006342799446
441,E05001300,Smith's Wood,West Midlands,52.502063,-1.7532330000000003,63.17766497461929,4079.2893617021277,33539.574468085106,31.923784054821997,68.076215945178,1,36.15243189035601
442,E05001301,Aldridge Central and South,West Midlands,52.590586,-1.940912,50.875457875457876,22917.66153846154,39366.83760683761,36.93991563105689,63.06008436894311,1,26.120168737886218
443,E05001302,Aldridge North and Walsall Wood,West Midlands,52.639604000000006,-1.9206599999999998,59.223214285714285,15426.996363636363,38973.454545454544,30.8001070377308,69.1998929622692,1,38.399785924538406
444,E05001303,Bentley and Darlaston North,West Midlands,52.568659999999994,-2.034392,60.03913043478261,4636.993650793651,30613.968253968254,30.61388042955602,69.38611957044398,1,38.77223914088796
